sku,nombre_producto,Descripciones,nombre_variante,grupo_variante,presentacion,color,categoria,subcategoria,precio_cop,stock,gestionar_stock,peso_kg,codigo_industrial,url_slug,imagen_principal,galeria_imagenes,usos,caracteristicas,modo_empleo,aplicacion_faq,pre_tratamiento,ficha_tecnica_url,ghs_pictogramas,precauciones_h,consejos_prudencia_p,estado
AB-TI-036,TINTA ITALIANA,,TINTA ITALIANA 3.6L,AB-TI,3.6L,,Calzado,Auxiliares,,0,1,,2210080218,tinta-italiana-3-6l,products/tinta-italiana/036-01.jpg,products/tinta-italiana/036-02.jpg|products/tinta-italiana/036-03.jpg,ACABADO DE ALTO BRILLO PARA CUERO,Alto poder de coloración Alto brillo y tacto suave Resistente a fricción y flexión Excelente cubrimiento de poros,Preparar: Lijar la superficie (grano grueso y luego fino) y retirar el polvillo. 2. Aplicar: Aplicar 2-3 capas uniformes con esponja o dedal (en cantos 1-2 capas). 3. Secado: Dejar secar entre capas aprox. 30 min. 4. Unir: Pulir con textil,,,,,,,
AC-PI-750,ACUAPIEL,,ACUAPIEL 750cc,AC-PI,750cc,,Calzado,Marroquinería,,0,1,,1 kg NO REGISTRA,acuapiel-750cc,products/acuapiel/750-01.jpg,products/acuapiel/750-02.jpg|products/acuapiel/750-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PI-040,ACUAPIEL,,ACUAPIEL 4 Gal,AC-PI,4 Gal,,Calzado,Marroquinería,,0,1,,4kg 1177010123,acuapiel-4-gal,products/acuapiel/040-01.jpg,products/acuapiel/040-02.jpg|products/acuapiel/040-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PI-045,ACUAPIEL,,ACUAPIEL 4.5 Gal,AC-PI,4.5 Gal,,Calzado,Marroquinería,,0,1,,10kg NO REGISTRA,acuapiel-4-5-gal,products/acuapiel/045-01.jpg,products/acuapiel/045-02.jpg|products/acuapiel/045-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PI-150,ACUAPIEL,,ACUAPIEL 15 Gal,AC-PI,15 Gal,,Calzado,Marroquinería,,0,1,,20kg 1177010130,acuapiel-15-gal,products/acuapiel/150-01.jpg,products/acuapiel/150-02.jpg|products/acuapiel/150-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PS-750,ACUAPIEL  Spray,,ACUAPIEL  Spray 750cc,AC-PS,750cc,,Calzado,Marroquinería,,0,1,,2 kg NO REGISTRA 1K SI 1177010211,acuapiel-spray-750cc,products/acuapiel-spray/750-01.jpg,products/acuapiel-spray/750-02.jpg|products/acuapiel-spray/750-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PS-040,ACUAPIEL  Spray,,ACUAPIEL  Spray 4 Gal,AC-PS,4 Gal,,Calzado,Marroquinería,,0,1,,4kg 1177010223,acuapiel-spray-4-gal,products/acuapiel-spray/040-01.jpg,products/acuapiel-spray/040-02.jpg|products/acuapiel-spray/040-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PS-045,ACUAPIEL  Spray,,ACUAPIEL  Spray 4.5 Gal,AC-PS,4.5 Gal,,Calzado,Marroquinería,,0,1,,10kg NO REGISTRA,acuapiel-spray-4-5-gal,products/acuapiel-spray/045-01.jpg,products/acuapiel-spray/045-02.jpg|products/acuapiel-spray/045-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PS-150,ACUAPIEL  Spray,,ACUAPIEL  Spray 15 Gal,AC-PS,15 Gal,,Calzado,Marroquinería,,0,1,,20kg 1177010230,acuapiel-spray-15-gal,products/acuapiel-spray/150-01.jpg,products/acuapiel-spray/150-02.jpg|products/acuapiel-spray/150-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P1-750,ACUAPIEL  015NS,,ACUAPIEL  015NS 750cc,AC-P1,750cc,,Calzado,Marroquinería,,0,1,,3 kg,acuapiel-015ns-750cc,products/acuapiel-015ns/750-01.jpg,products/acuapiel-015ns/750-02.jpg|products/acuapiel-015ns/750-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P1-040,ACUAPIEL  015NS,,ACUAPIEL  015NS 4 Gal,AC-P1,4 Gal,,Calzado,Marroquinería,,0,1,,4kg,acuapiel-015ns-4-gal,products/acuapiel-015ns/040-01.jpg,products/acuapiel-015ns/040-02.jpg|products/acuapiel-015ns/040-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P1-045,ACUAPIEL  015NS,,ACUAPIEL  015NS 4.5 Gal,AC-P1,4.5 Gal,,Calzado,Marroquinería,,0,1,,10kg,acuapiel-015ns-4-5-gal,products/acuapiel-015ns/045-01.jpg,products/acuapiel-015ns/045-02.jpg|products/acuapiel-015ns/045-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P1-150,ACUAPIEL  015NS,,ACUAPIEL  015NS 15 Gal,AC-P1,15 Gal,,Calzado,Marroquinería,,0,1,,20kg,acuapiel-015ns-15-gal,products/acuapiel-015ns/150-01.jpg,products/acuapiel-015ns/150-02.jpg|products/acuapiel-015ns/150-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P0-750,ACUAPIEL  006,,ACUAPIEL  006 750cc,AC-P0,750cc,,Calzado,Marroquinería,,0,1,,4 kg,acuapiel-006-750cc,products/acuapiel-006/750-01.jpg,products/acuapiel-006/750-02.jpg|products/acuapiel-006/750-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P0-040,ACUAPIEL  006,,ACUAPIEL  006 4 Gal,AC-P0,4 Gal,,Calzado,Marroquinería,,0,1,,4kg,acuapiel-006-4-gal,products/acuapiel-006/040-01.jpg,products/acuapiel-006/040-02.jpg|products/acuapiel-006/040-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P0-045,ACUAPIEL  006,,ACUAPIEL  006 4.5 Gal,AC-P0,4.5 Gal,,Calzado,Marroquinería,,0,1,,10kg,acuapiel-006-4-5-gal,products/acuapiel-006/045-01.jpg,products/acuapiel-006/045-02.jpg|products/acuapiel-006/045-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-P0-150,ACUAPIEL  006,,ACUAPIEL  006 15 Gal,AC-P0,15 Gal,,Calzado,Marroquinería,,0,1,,20kg,acuapiel-006-15-gal,products/acuapiel-006/150-01.jpg,products/acuapiel-006/150-02.jpg|products/acuapiel-006/150-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PN-750,ACUAPIEL  NS,,ACUAPIEL  NS 750cc,AC-PN,750cc,,Calzado,Marroquinería,,0,1,,5 kg,acuapiel-ns-750cc,products/acuapiel-ns/750-01.jpg,products/acuapiel-ns/750-02.jpg|products/acuapiel-ns/750-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PN-040,ACUAPIEL  NS,,ACUAPIEL  NS 4 Gal,AC-PN,4 Gal,,Calzado,Marroquinería,,0,1,,4kg,acuapiel-ns-4-gal,products/acuapiel-ns/040-01.jpg,products/acuapiel-ns/040-02.jpg|products/acuapiel-ns/040-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PN-045,ACUAPIEL  NS,,ACUAPIEL  NS 4.5 Gal,AC-PN,4.5 Gal,,Calzado,Marroquinería,,0,1,,10kg,acuapiel-ns-4-5-gal,products/acuapiel-ns/045-01.jpg,products/acuapiel-ns/045-02.jpg|products/acuapiel-ns/045-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PN-150,ACUAPIEL  NS,,ACUAPIEL  NS 15 Gal,AC-PN,15 Gal,,Calzado,Marroquinería,,0,1,,20kg,acuapiel-ns-15-gal,products/acuapiel-ns/150-01.jpg,products/acuapiel-ns/150-02.jpg|products/acuapiel-ns/150-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"Preparar: Asegure superficies limpias y libres de polvo, grasa o contaminantes. 2. Aplicar: Aplique ACUAPIEL con brocha, cepillo, espuma o tetero, en uno o ambos sustratos según absorción, en capa uniforme evitando excesos. 3. Secado: Espere entre 5 minutos hasta desaparición del color blanco o hast",,,,GHS07|GHS08|GHS09,"H317: Puede provocar una reacción alérgica en la piel. H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas. H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos.","P260: No respirar el polvo, el gas, la niebla, los vapores o el aerosol. P273: Evitar su liberación al medio ambiente. P280: Usar guantes y protección para ojos y cara. P272: Las prendas contaminadas no deben salir del lugar de trabajo. P302 + P352: ",1
AC-PP-750,ACUAPIEL Pincel,,ACUAPIEL Pincel 750cc,AC-PP,750cc,,"calzado, marroquineria","doblado, forrado",,0,1,,1 kg NOREGISTRA,acuapiel-pincel-750cc,products/acuapiel-pincel/750-01.jpg,products/acuapiel-pincel/750-02.jpg|products/acuapiel-pincel/750-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"1. Aplique ACUAPIEL con tetero, brocha, cepillo o espuma. Evite aplicaciones excesivas o irregulares. Sus altos sólidos hacen que el rendi-miento sea muy alto (hasta 3 veces respecto a adhesivos base solvente de uso similar).  2\. Aplicación a un solo sustrato. Aplique ACUAPIEL a la pieza menos abs",,,,GHS07|GHS08|GHS09,"•        H317: Puede provocar una reacción alérgica en la piel. •        H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas •        H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos",Frases P (Consejos de Prudencia) Prevención: •&#9,
AC-PP-040,ACUAPIEL Pincel,,ACUAPIEL Pincel 4 Gal,AC-PP,4 Gal,,"calzado, marroquineria","doblado, forrado",,0,1,,4kg 1177011523,acuapiel-pincel-4-gal,products/acuapiel-pincel/040-01.jpg,products/acuapiel-pincel/040-02.jpg|products/acuapiel-pincel/040-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"1. Aplique ACUAPIEL con tetero, brocha, cepillo o espuma. Evite aplicaciones excesivas o irregulares. Sus altos sólidos hacen que el rendi-miento sea muy alto (hasta 3 veces respecto a adhesivos base solvente de uso similar).  2\. Aplicación a un solo sustrato. Aplique ACUAPIEL a la pieza menos abs",,,,GHS07|GHS08|GHS09,"•        H317: Puede provocar una reacción alérgica en la piel. •        H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas •        H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos",Frases P (Consejos de Prudencia) Prevención: •&#9,
AC-PP-045,ACUAPIEL Pincel,,ACUAPIEL Pincel 4.5 Gal,AC-PP,4.5 Gal,,"calzado, marroquineria","doblado, forrado",,0,1,,10kg NOREGISTRA,acuapiel-pincel-4-5-gal,products/acuapiel-pincel/045-01.jpg,products/acuapiel-pincel/045-02.jpg|products/acuapiel-pincel/045-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"1. Aplique ACUAPIEL con tetero, brocha, cepillo o espuma. Evite aplicaciones excesivas o irregulares. Sus altos sólidos hacen que el rendi-miento sea muy alto (hasta 3 veces respecto a adhesivos base solvente de uso similar).  2\. Aplicación a un solo sustrato. Aplique ACUAPIEL a la pieza menos abs",,,,GHS07|GHS08|GHS09,"•        H317: Puede provocar una reacción alérgica en la piel. •        H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas •        H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos",Frases P (Consejos de Prudencia) Prevención: •&#9,
AC-PP-150,ACUAPIEL Pincel,,ACUAPIEL Pincel 15 Gal,AC-PP,15 Gal,,"calzado, marroquineria","doblado, forrado",,0,1,,20kg  1177011530,acuapiel-pincel-15-gal,products/acuapiel-pincel/150-01.jpg,products/acuapiel-pincel/150-02.jpg|products/acuapiel-pincel/150-03.jpg,ADHESIVO BASE AGUA PARA CUERO Y CALZADO,Alta viscosidad Secado controlado Aplicación uniforme Base agua segura,"1. Aplique ACUAPIEL con tetero, brocha, cepillo o espuma. Evite aplicaciones excesivas o irregulares. Sus altos sólidos hacen que el rendi-miento sea muy alto (hasta 3 veces respecto a adhesivos base solvente de uso similar).  2\. Aplicación a un solo sustrato. Aplique ACUAPIEL a la pieza menos abs",,,,GHS07|GHS08|GHS09,"•        H317: Puede provocar una reacción alérgica en la piel. •        H373: Puede provocar daños en los órganos tras exposiciones prolongadas o repetidas •        H411: Tóxico para los organismos acuáticos, con efectos nocivos duraderos",Frases P (Consejos de Prudencia) Prevención: •&#9,
